source_revision,product_id,product_slug,category_slug,country_code,feature_source,is_synthetic
20260730_04,444,rose-gold-bracelet,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,444,rose-gold-bracelet,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,444,rose-gold-bracelet,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,445,white-gold-pendant-setting,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,445,white-gold-pendant-setting,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,445,white-gold-pendant-setting,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,446,two-tone-gold-ring,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,446,two-tone-gold-ring,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,446,two-tone-gold-ring,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,447,round-cut-diamond-stone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,447,round-cut-diamond-stone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,447,round-cut-diamond-stone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,448,princess-cut-diamond-stone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,448,princess-cut-diamond-stone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,448,princess-cut-diamond-stone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,449,emerald-cut-diamond-stone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,449,emerald-cut-diamond-stone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,449,emerald-cut-diamond-stone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,450,oval-cut-diamond-stone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,450,oval-cut-diamond-stone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,450,oval-cut-diamond-stone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,451,pear-cut-diamond-stone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,451,pear-cut-diamond-stone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,451,pear-cut-diamond-stone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,452,marquise-cut-diamond-stone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,452,marquise-cut-diamond-stone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,452,marquise-cut-diamond-stone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,453,cushion-cut-diamond-stone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,453,cushion-cut-diamond-stone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,453,cushion-cut-diamond-stone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,454,radiant-cut-diamond-stone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,454,radiant-cut-diamond-stone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,454,radiant-cut-diamond-stone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,455,asscher-cut-diamond-stone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,455,asscher-cut-diamond-stone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,455,asscher-cut-diamond-stone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,456,heart-cut-diamond-stone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,456,heart-cut-diamond-stone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,456,heart-cut-diamond-stone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,457,diamond-solitaire-pendant,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,457,diamond-solitaire-pendant,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,457,diamond-solitaire-pendant,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,458,diamond-tennis-bracelet,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,458,diamond-tennis-bracelet,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,458,diamond-tennis-bracelet,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,459,diamond-stud-earrings,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,459,diamond-stud-earrings,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,459,diamond-stud-earrings,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,460,diamond-cluster-ring,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,460,diamond-cluster-ring,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,460,diamond-cluster-ring,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,461,ruby-gemstone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,461,ruby-gemstone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,461,ruby-gemstone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,462,blue-sapphire-gemstone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,462,blue-sapphire-gemstone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,462,blue-sapphire-gemstone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,463,emerald-gemstone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,463,emerald-gemstone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,463,emerald-gemstone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,464,amethyst-gemstone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,464,amethyst-gemstone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,464,amethyst-gemstone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,465,aquamarine-gemstone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,465,aquamarine-gemstone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,465,aquamarine-gemstone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,466,citrine-gemstone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,466,citrine-gemstone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,466,citrine-gemstone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,467,garnet-gemstone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,467,garnet-gemstone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,467,garnet-gemstone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,468,opal-gemstone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,468,opal-gemstone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,468,opal-gemstone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,469,peridot-gemstone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,469,peridot-gemstone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,469,peridot-gemstone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,470,tanzanite-gemstone,jewelry-gems-precious-metals,CN,seed_derived,1
20260730_04,470,tanzanite-gemstone,jewelry-gems-precious-metals,IN,seed_derived,1
20260730_04,470,tanzanite-gemstone,jewelry-gems-precious-metals,SG,seed_derived,1
20260730_04,471,mobile-accessories-adjustable-phone-stand,mobile-accessories,CN,seed_derived,1
20260730_04,471,mobile-accessories-adjustable-phone-stand,mobile-accessories,MY,seed_derived,1
20260730_04,471,mobile-accessories-adjustable-phone-stand,mobile-accessories,VN,seed_derived,1
20260730_04,472,mobile-accessories-magnetic-phone-grip,mobile-accessories,CN,seed_derived,1
20260730_04,472,mobile-accessories-magnetic-phone-grip,mobile-accessories,MY,seed_derived,1
20260730_04,472,mobile-accessories-magnetic-phone-grip,mobile-accessories,VN,seed_derived,1
20260730_04,473,mobile-accessories-shockproof-phone-case,mobile-accessories,CN,seed_derived,1
20260730_04,473,mobile-accessories-shockproof-phone-case,mobile-accessories,MY,seed_derived,1
20260730_04,473,mobile-accessories-shockproof-phone-case,mobile-accessories,VN,seed_derived,1
20260730_04,474,mobile-accessories-tempered-glass-screen-protector,mobile-accessories,CN,seed_derived,1
20260730_04,474,mobile-accessories-tempered-glass-screen-protector,mobile-accessories,MY,seed_derived,1
20260730_04,474,mobile-accessories-tempered-glass-screen-protector,mobile-accessories,VN,seed_derived,1
20260730_04,475,mobile-accessories-usb-c-wall-charger,mobile-accessories,CN,seed_derived,1
20260730_04,475,mobile-accessories-usb-c-wall-charger,mobile-accessories,MY,seed_derived,1
20260730_04,475,mobile-accessories-usb-c-wall-charger,mobile-accessories,VN,seed_derived,1
20260730_04,476,mobile-accessories-usb-c-mobile-data-cable,mobile-accessories,CN,seed_derived,1
20260730_04,476,mobile-accessories-usb-c-mobile-data-cable,mobile-accessories,MY,seed_derived,1
20260730_04,476,mobile-accessories-usb-c-mobile-data-cable,mobile-accessories,VN,seed_derived,1
20260730_04,477,mobile-accessories-eight-pin-mobile-data-cable,mobile-accessories,CN,seed_derived,1
20260730_04,477,mobile-accessories-eight-pin-mobile-data-cable,mobile-accessories,MY,seed_derived,1
20260730_04,477,mobile-accessories-eight-pin-mobile-data-cable,mobile-accessories,VN,seed_derived,1
20260730_04,478,mobile-accessories-braided-multi-connector-cable,mobile-accessories,CN,seed_derived,1
20260730_04,478,mobile-accessories-braided-multi-connector-cable,mobile-accessories,MY,seed_derived,1
20260730_04,478,mobile-accessories-braided-multi-connector-cable,mobile-accessories,VN,seed_derived,1
20260730_04,479,mobile-accessories-waterproof-phone-pouch,mobile-accessories,CN,seed_derived,1
20260730_04,479,mobile-accessories-waterproof-phone-pouch,mobile-accessories,MY,seed_derived,1
20260730_04,479,mobile-accessories-waterproof-phone-pouch,mobile-accessories,VN,seed_derived,1
20260730_04,480,mobile-accessories-car-dashboard-phone-mount,mobile-accessories,CN,seed_derived,1
20260730_04,480,mobile-accessories-car-dashboard-phone-mount,mobile-accessories,MY,seed_derived,1
20260730_04,480,mobile-accessories-car-dashboard-phone-mount,mobile-accessories,VN,seed_derived,1
20260730_04,481,mobile-accessories-bicycle-phone-mount,mobile-accessories,CN,seed_derived,1
20260730_04,481,mobile-accessories-bicycle-phone-mount,mobile-accessories,MY,seed_derived,1
20260730_04,481,mobile-accessories-bicycle-phone-mount,mobile-accessories,VN,seed_derived,1
20260730_04,482,mobile-accessories-mobile-cable-organizer-kit,mobile-accessories,CN,seed_derived,1
20260730_04,482,mobile-accessories-mobile-cable-organizer-kit,mobile-accessories,MY,seed_derived,1
20260730_04,482,mobile-accessories-mobile-cable-organizer-kit,mobile-accessories,VN,seed_derived,1
20260730_04,483,laptop-pc-accessories-adjustable-laptop-stand,laptop-pc-accessories,CN,seed_derived,1
20260730_04,483,laptop-pc-accessories-adjustable-laptop-stand,laptop-pc-accessories,MY,seed_derived,1
20260730_04,483,laptop-pc-accessories-adjustable-laptop-stand,laptop-pc-accessories,SG,seed_derived,1
20260730_04,484,laptop-pc-accessories-padded-laptop-sleeve,laptop-pc-accessories,CN,seed_derived,1
20260730_04,484,laptop-pc-accessories-padded-laptop-sleeve,laptop-pc-accessories,MY,seed_derived,1
20260730_04,484,laptop-pc-accessories-padded-laptop-sleeve,laptop-pc-accessories,SG,seed_derived,1
20260730_04,485,laptop-pc-accessories-1080p-usb-webcam,laptop-pc-accessories,CN,seed_derived,1
20260730_04,485,laptop-pc-accessories-1080p-usb-webcam,laptop-pc-accessories,MY,seed_derived,1
20260730_04,485,laptop-pc-accessories-1080p-usb-webcam,laptop-pc-accessories,SG,seed_derived,1
20260730_04,486,laptop-pc-accessories-wireless-computer-mouse,laptop-pc-accessories,CN,seed_derived,1
20260730_04,486,laptop-pc-accessories-wireless-computer-mouse,laptop-pc-accessories,MY,seed_derived,1
20260730_04,486,laptop-pc-accessories-wireless-computer-mouse,laptop-pc-accessories,SG,seed_derived,1
20260730_04,487,laptop-pc-accessories-compact-usb-keyboard,laptop-pc-accessories,CN,seed_derived,1
20260730_04,487,laptop-pc-accessories-compact-usb-keyboard,laptop-pc-accessories,MY,seed_derived,1
20260730_04,487,laptop-pc-accessories-compact-usb-keyboard,laptop-pc-accessories,SG,seed_derived,1
20260730_04,488,laptop-pc-accessories-usb-c-multiport-hub,laptop-pc-accessories,CN,seed_derived,1
20260730_04,488,laptop-pc-accessories-usb-c-multiport-hub,laptop-pc-accessories,MY,seed_derived,1
20260730_04,488,laptop-pc-accessories-usb-c-multiport-hub,laptop-pc-accessories,SG,seed_derived,1
20260730_04,489,laptop-pc-accessories-usb-mini-condenser-microphone,laptop-pc-accessories,CN,seed_derived,1
20260730_04,489,laptop-pc-accessories-usb-mini-condenser-microphone,laptop-pc-accessories,MY,seed_derived,1
20260730_04,489,laptop-pc-accessories-usb-mini-condenser-microphone,laptop-pc-accessories,SG,seed_derived,1
20260730_04,490,laptop-pc-accessories-foldable-laptop-riser,laptop-pc-accessories,CN,seed_derived,1
20260730_04,490,laptop-pc-accessories-foldable-laptop-riser,laptop-pc-accessories,MY,seed_derived,1
20260730_04,490,laptop-pc-accessories-foldable-laptop-riser,laptop-pc-accessories,SG,seed_derived,1
20260730_04,491,laptop-pc-accessories-webcam-privacy-cover-pack,laptop-pc-accessories,CN,seed_derived,1
20260730_04,491,laptop-pc-accessories-webcam-privacy-cover-pack,laptop-pc-accessories,MY,seed_derived,1
20260730_04,491,laptop-pc-accessories-webcam-privacy-cover-pack,laptop-pc-accessories,SG,seed_derived,1
20260730_04,492,laptop-pc-accessories-desk-cable-management-tray,laptop-pc-accessories,CN,seed_derived,1
20260730_04,492,laptop-pc-accessories-desk-cable-management-tray,laptop-pc-accessories,MY,seed_derived,1
20260730_04,492,laptop-pc-accessories-desk-cable-management-tray,laptop-pc-accessories,SG,seed_derived,1
20260730_04,493,laptop-pc-accessories-extended-desk-mouse-pad,laptop-pc-accessories,CN,seed_derived,1
20260730_04,493,laptop-pc-accessories-extended-desk-mouse-pad,laptop-pc-accessories,MY,seed_derived,1
20260730_04,493,laptop-pc-accessories-extended-desk-mouse-pad,laptop-pc-accessories,SG,seed_derived,1
20260730_04,494,laptop-pc-accessories-laptop-cooling-pad,laptop-pc-accessories,CN,seed_derived,1
20260730_04,494,laptop-pc-accessories-laptop-cooling-pad,laptop-pc-accessories,MY,seed_derived,1
20260730_04,494,laptop-pc-accessories-laptop-cooling-pad,laptop-pc-accessories,SG,seed_derived,1
20260730_04,495,educational-academic-tools-geometry-instrument-set,educational-academic-tools,CN,seed_derived,1
20260730_04,495,educational-academic-tools-geometry-instrument-set,educational-academic-tools,IN,seed_derived,1
20260730_04,495,educational-academic-tools-geometry-instrument-set,educational-academic-tools,MY,seed_derived,1
20260730_04,496,educational-academic-tools-dry-erase-student-lapboard,educational-academic-tools,CN,seed_derived,1
20260730_04,496,educational-academic-tools-dry-erase-student-lapboard,educational-academic-tools,IN,seed_derived,1
20260730_04,496,educational-academic-tools-dry-erase-student-lapboard,educational-academic-tools,MY,seed_derived,1
20260730_04,497,educational-academic-tools-magnetic-letter-learning-set,educational-academic-tools,CN,seed_derived,1
20260730_04,497,educational-academic-tools-magnetic-letter-learning-set,educational-academic-tools,IN,seed_derived,1
20260730_04,497,educational-academic-tools-magnetic-letter-learning-set,educational-academic-tools,MY,seed_derived,1
20260730_04,498,educational-academic-tools-educational-flash-card-set,educational-academic-tools,CN,seed_derived,1
20260730_04,498,educational-academic-tools-educational-flash-card-set,educational-academic-tools,IN,seed_derived,1
20260730_04,498,educational-academic-tools-educational-flash-card-set,educational-academic-tools,MY,seed_derived,1
20260730_04,499,educational-academic-tools-document-reading-stand,educational-academic-tools,CN,seed_derived,1
20260730_04,499,educational-academic-tools-document-reading-stand,educational-academic-tools,IN,seed_derived,1
20260730_04,499,educational-academic-tools-document-reading-stand,educational-academic-tools,MY,seed_derived,1
20260730_04,500,educational-academic-tools-undated-academic-planner,educational-academic-tools,CN,seed_derived,1
20260730_04,500,educational-academic-tools-undated-academic-planner,educational-academic-tools,IN,seed_derived,1
20260730_04,500,educational-academic-tools-undated-academic-planner,educational-academic-tools,MY,seed_derived,1
20260730_04,501,educational-academic-tools-protective-calculator-case,educational-academic-tools,CN,seed_derived,1
20260730_04,501,educational-academic-tools-protective-calculator-case,educational-academic-tools,IN,seed_derived,1
20260730_04,501,educational-academic-tools-protective-calculator-case,educational-academic-tools,MY,seed_derived,1
20260730_04,502,educational-academic-tools-digital-classroom-timer,educational-academic-tools,CN,seed_derived,1
20260730_04,502,educational-academic-tools-digital-classroom-timer,educational-academic-tools,IN,seed_derived,1
20260730_04,502,educational-academic-tools-digital-classroom-timer,educational-academic-tools,MY,seed_derived,1
20260730_04,503,educational-academic-tools-retractable-map-pointer,educational-academic-tools,CN,seed_derived,1
20260730_04,503,educational-academic-tools-retractable-map-pointer,educational-academic-tools,IN,seed_derived,1
20260730_04,503,educational-academic-tools-retractable-map-pointer,educational-academic-tools,MY,seed_derived,1
20260730_04,504,educational-academic-tools-adjustable-book-stand,educational-academic-tools,CN,seed_derived,1
20260730_04,504,educational-academic-tools-adjustable-book-stand,educational-academic-tools,IN,seed_derived,1
20260730_04,504,educational-academic-tools-adjustable-book-stand,educational-academic-tools,MY,seed_derived,1
20260730_04,505,educational-academic-tools-student-mini-microscope,educational-academic-tools,CN,seed_derived,1
20260730_04,505,educational-academic-tools-student-mini-microscope,educational-academic-tools,IN,seed_derived,1
20260730_04,505,educational-academic-tools-student-mini-microscope,educational-academic-tools,MY,seed_derived,1
20260730_04,506,educational-academic-tools-molecular-model-kit,educational-academic-tools,CN,seed_derived,1
20260730_04,506,educational-academic-tools-molecular-model-kit,educational-academic-tools,IN,seed_derived,1
20260730_04,506,educational-academic-tools-molecular-model-kit,educational-academic-tools,MY,seed_derived,1
20260730_04,507,creator-content-tools-desktop-microphone-arm,creator-content-tools,CN,seed_derived,1
20260730_04,507,creator-content-tools-desktop-microphone-arm,creator-content-tools,MY,seed_derived,1
20260730_04,507,creator-content-tools-desktop-microphone-arm,creator-content-tools,SG,seed_derived,1
20260730_04,508,creator-content-tools-tabletop-camera-tripod,creator-content-tools,CN,seed_derived,1
20260730_04,508,creator-content-tools-tabletop-camera-tripod,creator-content-tools,MY,seed_derived,1
20260730_04,508,creator-content-tools-tabletop-camera-tripod,creator-content-tools,SG,seed_derived,1
20260730_04,509,creator-content-tools-smartphone-video-rig,creator-content-tools,CN,seed_derived,1
20260730_04,509,creator-content-tools-smartphone-video-rig,creator-content-tools,MY,seed_derived,1
20260730_04,509,creator-content-tools-smartphone-video-rig,creator-content-tools,SG,seed_derived,1
20260730_04,510,creator-content-tools-foldable-photography-reflector,creator-content-tools,CN,seed_derived,1
20260730_04,510,creator-content-tools-foldable-photography-reflector,creator-content-tools,MY,seed_derived,1
20260730_04,510,creator-content-tools-foldable-photography-reflector,creator-content-tools,SG,seed_derived,1
20260730_04,511,creator-content-tools-photo-backdrop-support-stand,creator-content-tools,CN,seed_derived,1
20260730_04,511,creator-content-tools-photo-backdrop-support-stand,creator-content-tools,MY,seed_derived,1
20260730_04,511,creator-content-tools-photo-backdrop-support-stand,creator-content-tools,SG,seed_derived,1
20260730_04,512,creator-content-tools-green-screen-backdrop-cloth,creator-content-tools,CN,seed_derived,1
20260730_04,512,creator-content-tools-green-screen-backdrop-cloth,creator-content-tools,MY,seed_derived,1
20260730_04,512,creator-content-tools-green-screen-backdrop-cloth,creator-content-tools,SG,seed_derived,1
20260730_04,513,creator-content-tools-camera-cold-shoe-mount,creator-content-tools,CN,seed_derived,1
20260730_04,513,creator-content-tools-camera-cold-shoe-mount,creator-content-tools,MY,seed_derived,1
20260730_04,513,creator-content-tools-camera-cold-shoe-mount,creator-content-tools,SG,seed_derived,1
20260730_04,514,creator-content-tools-teleprompter-phone-bracket,creator-content-tools,CN,seed_derived,1
20260730_04,514,creator-content-tools-teleprompter-phone-bracket,creator-content-tools,MY,seed_derived,1
20260730_04,514,creator-content-tools-teleprompter-phone-bracket,creator-content-tools,SG,seed_derived,1
20260730_04,515,creator-content-tools-led-ring-light-kit,creator-content-tools,CN,seed_derived,1
20260730_04,515,creator-content-tools-led-ring-light-kit,creator-content-tools,MY,seed_derived,1
20260730_04,515,creator-content-tools-led-ring-light-kit,creator-content-tools,SG,seed_derived,1
20260730_04,516,creator-content-tools-clip-on-lavalier-mini-microphone,creator-content-tools,CN,seed_derived,1
20260730_04,516,creator-content-tools-clip-on-lavalier-mini-microphone,creator-content-tools,MY,seed_derived,1
20260730_04,516,creator-content-tools-clip-on-lavalier-mini-microphone,creator-content-tools,SG,seed_derived,1
20260730_04,517,creator-content-tools-adjustable-creator-phone-mount,creator-content-tools,CN,seed_derived,1
20260730_04,517,creator-content-tools-adjustable-creator-phone-mount,creator-content-tools,MY,seed_derived,1
20260730_04,517,creator-content-tools-adjustable-creator-phone-mount,creator-content-tools,SG,seed_derived,1
20260730_04,518,creator-content-tools-portable-light-diffuser,creator-content-tools,CN,seed_derived,1
20260730_04,518,creator-content-tools-portable-light-diffuser,creator-content-tools,MY,seed_derived,1
20260730_04,518,creator-content-tools-portable-light-diffuser,creator-content-tools,SG,seed_derived,1
20260730_04,519,ecommerce-packaging-supplies-poly-mailer-pack,ecommerce-packaging-supplies,CN,seed_derived,1
20260730_04,519,ecommerce-packaging-supplies-poly-mailer-pack,ecommerce-packaging-supplies,TH,seed_derived,1
20260730_04,519,ecommerce-packaging-supplies-poly-mailer-pack,ecommerce-packaging-supplies,VN,seed_derived,1
20260730_04,520,ecommerce-packaging-supplies-corrugated-shipping-box-set,ecommerce-packaging-supplies,CN,seed_derived,1
20260730_04,520,ecommerce-packaging-supplies-corrugated-shipping-box-set,ecommerce-packaging-supplies,TH,seed_derived,1
20260730_04,520,ecommerce-packaging-supplies-corrugated-shipping-box-set,ecommerce-packaging-supplies,VN,seed_derived,1
20260730_04,521,ecommerce-packaging-supplies-padded-mailer-pack,ecommerce-packaging-supplies,CN,seed_derived,1
20260730_04,521,ecommerce-packaging-supplies-padded-mailer-pack,ecommerce-packaging-supplies,TH,seed_derived,1
20260730_04,521,ecommerce-packaging-supplies-padded-mailer-pack,ecommerce-packaging-supplies,VN,seed_derived,1
20260730_04,522,ecommerce-packaging-supplies-paper-void-fill-roll,ecommerce-packaging-supplies,CN,seed_derived,1
20260730_04,522,ecommerce-packaging-supplies-paper-void-fill-roll,ecommerce-packaging-supplies,TH,seed_derived,1
20260730_04,522,ecommerce-packaging-supplies-paper-void-fill-roll,ecommerce-packaging-supplies,VN,seed_derived,1
20260730_04,523,ecommerce-packaging-supplies-honeycomb-wrapping-paper-roll,ecommerce-packaging-supplies,CN,seed_derived,1
20260730_04,523,ecommerce-packaging-supplies-honeycomb-wrapping-paper-roll,ecommerce-packaging-supplies,TH,seed_derived,1
20260730_04,523,ecommerce-packaging-supplies-honeycomb-wrapping-paper-roll,ecommerce-packaging-supplies,VN,seed_derived,1
20260730_04,524,ecommerce-packaging-supplies-kraft-packing-tape-pack,ecommerce-packaging-supplies,CN,seed_derived,1
20260730_04,524,ecommerce-packaging-supplies-kraft-packing-tape-pack,ecommerce-packaging-supplies,TH,seed_derived,1
20260730_04,524,ecommerce-packaging-supplies-kraft-packing-tape-pack,ecommerce-packaging-supplies,VN,seed_derived,1
20260730_04,525,ecommerce-packaging-supplies-tamper-evident-label-roll,ecommerce-packaging-supplies,CN,seed_derived,1
20260730_04,525,ecommerce-packaging-supplies-tamper-evident-label-roll,ecommerce-packaging-supplies,TH,seed_derived,1
20260730_04,525,ecommerce-packaging-supplies-tamper-evident-label-roll,ecommerce-packaging-supplies,VN,seed_derived,1
20260730_04,526,ecommerce-packaging-supplies-thermal-shipping-label-roll,ecommerce-packaging-supplies,CN,seed_derived,1
20260730_04,526,ecommerce-packaging-supplies-thermal-shipping-label-roll,ecommerce-packaging-supplies,TH,seed_derived,1
20260730_04,526,ecommerce-packaging-supplies-thermal-shipping-label-roll,ecommerce-packaging-supplies,VN,seed_derived,1
20260730_04,527,ecommerce-packaging-supplies-packing-slip-envelope-pack,ecommerce-packaging-supplies,CN,seed_derived,1
20260730_04,527,ecommerce-packaging-supplies-packing-slip-envelope-pack,ecommerce-packaging-supplies,TH,seed_derived,1
20260730_04,527,ecommerce-packaging-supplies-packing-slip-envelope-pack,ecommerce-packaging-supplies,VN,seed_derived,1
20260730_04,528,ecommerce-packaging-supplies-reusable-zip-shipping-bag,ecommerce-packaging-supplies,CN,seed_derived,1
20260730_04,528,ecommerce-packaging-supplies-reusable-zip-shipping-bag,ecommerce-packaging-supplies,TH,seed_derived,1
20260730_04,528,ecommerce-packaging-supplies-reusable-zip-shipping-bag,ecommerce-packaging-supplies,VN,seed_derived,1
20260730_04,529,ecommerce-packaging-supplies-cardboard-corner-protector-pack,ecommerce-packaging-supplies,CN,seed_derived,1
20260730_04,529,ecommerce-packaging-supplies-cardboard-corner-protector-pack,ecommerce-packaging-supplies,TH,seed_derived,1
20260730_04,529,ecommerce-packaging-supplies-cardboard-corner-protector-pack,ecommerce-packaging-supplies,VN,seed_derived,1
20260730_04,530,ecommerce-packaging-supplies-barcode-sticker-roll,ecommerce-packaging-supplies,CN,seed_derived,1
20260730_04,530,ecommerce-packaging-supplies-barcode-sticker-roll,ecommerce-packaging-supplies,TH,seed_derived,1
20260730_04,530,ecommerce-packaging-supplies-barcode-sticker-roll,ecommerce-packaging-supplies,VN,seed_derived,1
20260730_04,531,home-organization-storage-stackable-storage-bin,home-organization-storage,CN,seed_derived,1
20260730_04,531,home-organization-storage-stackable-storage-bin,home-organization-storage,TR,seed_derived,1
20260730_04,531,home-organization-storage-stackable-storage-bin,home-organization-storage,VN,seed_derived,1
20260730_04,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,CN,seed_derived,1
20260730_04,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,TR,seed_derived,1
20260730_04,532,home-organization-storage-under-bed-storage-bag,home-organization-storage,VN,seed_derived,1
20260730_04,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,CN,seed_derived,1
20260730_04,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,TR,seed_derived,1
20260730_04,533,home-organization-storage-adjustable-drawer-divider-set,home-organization-storage,VN,seed_derived,1
20260730_04,534,home-organization-storage-closet-shelf-organizer,home-organization-storage,CN,seed_derived,1
20260730_04,534,home-organization-storage-closet-shelf-organizer,home-organization-storage,TR,seed_derived,1
20260730_04,534,home-organization-storage-closet-shelf-organizer,home-organization-storage,VN,seed_derived,1
20260730_04,535,home-organization-storage-hanging-wardrobe-organizer,home-organization-storage,CN,seed_derived,1
20260730_04,535,home-organization-storage-hanging-wardrobe-organizer,home-organization-storage,TR,seed_derived,1
20260730_04,535,home-organization-storage-hanging-wardrobe-organizer,home-organization-storage,VN,seed_derived,1
20260730_04,536,home-organization-storage-foldable-fabric-storage-cube,home-organization-storage,CN,seed_derived,1
20260730_04,536,home-organization-storage-foldable-fabric-storage-cube,home-organization-storage,TR,seed_derived,1
20260730_04,536,home-organization-storage-foldable-fabric-storage-cube,home-organization-storage,VN,seed_derived,1
20260730_04,537,home-organization-storage-cabinet-shelf-riser,home-organization-storage,CN,seed_derived,1
20260730_04,537,home-organization-storage-cabinet-shelf-riser,home-organization-storage,TR,seed_derived,1
20260730_04,537,home-organization-storage-cabinet-shelf-riser,home-organization-storage,VN,seed_derived,1
20260730_04,538,home-organization-storage-clear-shoe-storage-box,home-organization-storage,CN,seed_derived,1
20260730_04,538,home-organization-storage-clear-shoe-storage-box,home-organization-storage,TR,seed_derived,1
20260730_04,538,home-organization-storage-clear-shoe-storage-box,home-organization-storage,VN,seed_derived,1
20260730_04,539,home-organization-storage-cable-storage-box,home-organization-storage,CN,seed_derived,1
