row_id,feature_period_start,target_period_start,split,product_id,product_slug,category_slug,min_price_usd,weight_kg,volume_cm3,origin_count,supplier_count,max_supplier_rating,product_views,search_impressions,quote_requests,saved_quotes,order_count,ordered_qty,gmv_bdt,cancelled_orders,delivered_orders,on_time_delivery_count,defect_count,ordered_qty_lag_1,ordered_qty_lag_2,ordered_qty_lag_3,ordered_qty_trailing_mean_3,gmv_trailing_mean_3,quote_to_order_rate,target_next_month_order_qty,target_next_month_gmv_bdt,target_next_month_trend,feature_source,label_source,is_synthetic,simulation_version,simulation_seed
trend-3-2023-12-01,2023-12-01,2024-01-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1918,1056,99,78,51,136,330161.79,4,47,37,2,95,89,94,92.6667,223494.83,0.515152,77,182181.84,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2024-01-01,2024-01-01,2024-02-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,2372,1877,92,55,32,77,182181.84,3,29,25,1,136,95,89,106.6667,261086.78,0.347826,66,160431.39,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2024-02-01,2024-02-01,2024-03-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1368,704,56,40,27,66,160431.39,2,25,21,1,77,136,95,102.6667,249147.08,0.482143,85,201918.01,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2024-03-01,2024-03-01,2024-04-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1186,541,91,51,36,85,201918.01,4,32,26,2,66,77,136,93.0000,224258.34,0.395604,108,258386.69,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2024-04-01,2024-04-01,2024-05-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,932,704,83,54,38,108,258386.69,4,34,29,1,85,66,77,76.0000,181510.41,0.457831,101,241846.66,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2024-05-01,2024-05-01,2024-06-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,2190,1485,105,62,43,101,241846.66,5,38,31,2,108,85,66,86.3333,206912.03,0.409524,80,197036.49,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2024-06-01,2024-06-01,2024-07-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,902,681,68,49,33,80,197036.49,3,30,23,1,101,108,85,98.0000,234050.45,0.485294,101,245937.24,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2024-07-01,2024-07-01,2024-08-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1571,1017,95,58,40,101,245937.24,3,37,29,1,80,101,108,96.3333,232423.28,0.421053,93,223954.61,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2024-08-01,2024-08-01,2024-09-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1171,623,118,69,36,93,223954.61,3,33,27,1,101,80,101,94.0000,228273.47,0.305085,96,237800.30,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2024-09-01,2024-09-01,2024-10-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1125,693,92,63,36,96,237800.30,3,33,27,2,93,101,80,91.3333,222309.45,0.391304,135,329638.22,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2024-10-01,2024-10-01,2024-11-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,2804,1422,115,84,47,135,329638.22,5,42,35,2,96,93,101,96.6667,235897.38,0.408696,109,276749.57,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2024-11-01,2024-11-01,2024-12-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1271,803,121,74,52,109,276749.57,4,48,41,2,135,96,93,108.0000,263797.71,0.429752,129,305975.29,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2024-12-01,2024-12-01,2025-01-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1455,691,146,98,50,129,305975.29,6,44,35,1,109,135,96,113.3333,281396.03,0.342466,105,258840.65,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2025-01-01,2025-01-01,2025-02-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1581,668,123,68,42,105,258840.65,4,38,33,1,129,109,135,124.3333,304121.03,0.341463,105,262929.74,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2025-02-01,2025-02-01,2025-03-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1137,894,84,66,42,105,262929.74,4,38,31,1,105,129,109,114.3333,280521.84,0.500000,87,214892.74,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2025-03-01,2025-03-01,2025-04-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,948,734,90,51,36,87,214892.74,3,33,29,1,105,105,129,113.0000,275915.23,0.400000,104,233725.43,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2025-04-01,2025-04-01,2025-05-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1447,708,101,63,40,104,233725.43,4,36,28,1,87,105,105,99.0000,245554.38,0.396040,113,262337.64,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2025-05-01,2025-05-01,2025-06-01,train,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1412,899,132,79,49,113,262337.64,5,44,37,1,104,87,105,98.6667,237182.64,0.371212,79,194115.30,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2025-06-01,2025-06-01,2025-07-01,purge,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1675,1117,87,54,34,79,194115.30,3,31,26,1,113,104,87,101.3333,236985.27,0.390805,115,278730.24,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2025-07-01,2025-07-01,2025-08-01,validation,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1467,1017,78,61,42,115,278730.24,4,38,31,1,79,113,104,98.6667,230059.46,0.538462,75,180672.75,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2025-08-01,2025-08-01,2025-09-01,validation,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,2061,1489,91,53,31,75,180672.75,2,29,25,1,115,79,113,102.3333,245061.06,0.340659,105,244721.38,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2025-09-01,2025-09-01,2025-10-01,validation,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1329,749,130,82,45,105,244721.38,4,41,33,2,75,115,79,89.6667,217839.43,0.346154,84,200497.22,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2025-10-01,2025-10-01,2025-11-01,validation,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1639,1115,98,69,39,84,200497.22,4,35,28,1,105,75,115,98.3333,234708.12,0.397959,128,313998.33,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2025-11-01,2025-11-01,2025-12-01,validation,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,2310,1881,111,79,51,128,313998.33,5,46,37,2,84,105,75,88.0000,208630.45,0.459459,139,322926.96,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2025-12-01,2025-12-01,2026-01-01,purge,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1711,1134,179,114,59,139,322926.96,5,54,47,2,128,84,105,105.6667,253072.31,0.329609,109,268637.88,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2026-01-01,2026-01-01,2026-02-01,test,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,2102,1136,138,82,40,109,268637.88,3,37,31,2,139,128,84,117.0000,279140.84,0.289855,109,265955.60,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2026-02-01,2026-02-01,2026-03-01,test,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1528,1175,111,74,44,109,265955.60,5,39,34,1,109,139,128,125.3333,301854.39,0.396396,95,237644.47,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2026-03-01,2026-03-01,2026-04-01,test,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1949,1333,84,65,40,95,237644.47,3,37,30,2,109,109,139,119.0000,285840.15,0.476190,118,302722.21,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2026-04-01,2026-04-01,2026-05-01,test,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,982,734,95,65,45,118,302722.21,3,42,33,1,95,109,109,104.3333,257412.65,0.473684,117,292904.65,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2026-05-01,2026-05-01,2026-06-01,test,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,1678,837,154,87,48,117,292904.65,5,43,37,2,118,95,109,107.3333,268774.09,0.311688,90,210959.50,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-3-2026-06-01,2026-06-01,2026-07-01,test,3,xiaomi-powerbank-20k,electronics,20.00,0.430,301.563,3,6,4.80,2445,1715,123,73,39,90,210959.50,4,35,28,1,117,118,95,110.0000,277757.11,0.317073,86,213679.58,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2023-04-01,2023-04-01,2023-05-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,845,386,47,33,23,33,1062177.96,1,22,18,1,36,21,19,25.3333,811191.28,0.489362,32,988243.05,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2023-05-01,2023-05-01,2023-06-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,904,611,77,49,24,32,988243.05,1,23,18,1,33,36,21,30.0000,962448.16,0.311688,28,879649.27,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2023-06-01,2023-06-01,2023-07-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,471,229,33,26,18,28,879649.27,1,17,13,0,32,33,36,33.6667,1063715.62,0.545455,29,950985.79,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2023-07-01,2023-07-01,2023-08-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,718,312,68,43,25,29,950985.79,1,24,19,1,28,32,33,31.0000,976690.10,0.367647,26,837098.19,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2023-08-01,2023-08-01,2023-09-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,965,628,60,39,21,26,837098.19,1,20,16,1,29,28,32,29.6667,939626.04,0.350000,27,873854.94,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2023-09-01,2023-09-01,2023-10-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1051,732,63,36,18,27,873854.94,1,17,14,0,26,29,28,27.6667,889244.42,0.285714,35,1152993.51,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2023-10-01,2023-10-01,2023-11-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,751,343,61,37,24,35,1152993.51,1,23,19,1,27,26,29,27.3333,887312.97,0.393443,32,1027019.50,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2023-11-01,2023-11-01,2023-12-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1113,749,64,38,25,32,1027019.50,1,24,19,1,35,27,26,29.3333,954648.88,0.390625,47,1558927.79,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2023-12-01,2023-12-01,2024-01-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1111,722,67,49,30,47,1558927.79,1,29,24,1,32,35,27,31.3333,1017955.98,0.447761,24,751291.50,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2024-01-01,2024-01-01,2024-02-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,613,428,39,28,19,24,751291.50,1,18,14,1,47,32,35,38.0000,1246313.60,0.487179,28,888179.68,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2024-02-01,2024-02-01,2024-03-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,546,359,52,29,20,28,888179.68,1,19,15,0,24,47,32,34.3333,1112412.93,0.384615,28,886441.80,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2024-03-01,2024-03-01,2024-04-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,982,694,64,47,23,28,886441.80,1,22,19,1,28,24,47,33.0000,1066132.99,0.359375,29,931045.80,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2024-04-01,2024-04-01,2024-05-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1013,603,52,31,22,29,931045.80,1,21,16,1,28,28,24,26.6667,841970.99,0.423077,35,1093887.70,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2024-05-01,2024-05-01,2024-06-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1277,1003,62,34,23,35,1093887.70,1,22,18,1,29,28,28,28.3333,901889.09,0.370968,32,1014426.02,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2024-06-01,2024-06-01,2024-07-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1307,673,58,38,25,32,1014426.02,1,24,19,1,35,29,28,30.6667,970458.43,0.431034,28,892891.29,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2024-07-01,2024-07-01,2024-08-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1043,729,47,35,22,28,892891.29,1,21,17,0,32,35,29,32.0000,1013119.84,0.468085,31,1037369.29,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2024-08-01,2024-08-01,2024-09-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1837,1078,76,43,22,31,1037369.29,1,21,17,0,28,32,35,31.6667,1000401.67,0.289474,21,658474.53,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2024-09-01,2024-09-01,2024-10-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1069,777,41,32,18,21,658474.53,1,17,14,0,31,28,32,30.3333,981562.20,0.439024,24,772352.58,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2024-10-01,2024-10-01,2024-11-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,856,458,43,32,18,24,772352.58,1,17,14,1,21,31,28,26.6667,862911.70,0.418605,38,1190722.86,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2024-11-01,2024-11-01,2024-12-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,951,606,78,46,29,38,1190722.86,1,28,21,1,24,21,31,25.3333,822732.13,0.371795,32,1028514.79,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2024-12-01,2024-12-01,2025-01-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,977,634,60,38,23,32,1028514.79,1,22,17,1,38,24,21,27.6667,873849.99,0.383333,24,765053.78,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2025-01-01,2025-01-01,2025-02-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,792,572,34,23,16,24,765053.78,1,15,13,0,32,38,24,31.3333,997196.74,0.470588,31,1009111.73,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2025-02-01,2025-02-01,2025-03-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1310,1029,58,37,20,31,1009111.73,1,19,16,0,24,32,38,31.3333,994763.81,0.344828,29,870821.41,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2025-03-01,2025-03-01,2025-04-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,753,425,53,35,23,29,870821.41,1,22,17,1,31,24,32,29.0000,934226.77,0.433962,35,1107881.95,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2025-04-01,2025-04-01,2025-05-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1057,777,55,41,24,35,1107881.95,1,23,18,0,29,31,24,28.0000,881662.31,0.436364,26,834742.07,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2025-05-01,2025-05-01,2025-06-01,train,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,718,530,42,32,18,26,834742.07,1,17,14,0,35,29,31,31.6667,995938.36,0.428571,34,1120424.25,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2025-06-01,2025-06-01,2025-07-01,purge,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1834,936,82,53,26,34,1120424.25,1,25,20,1,26,35,29,30.0000,937815.14,0.317073,26,836261.46,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2025-07-01,2025-07-01,2025-08-01,validation,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,699,453,39,27,16,26,836261.46,1,15,12,1,34,26,35,31.6667,1021016.09,0.410256,31,995144.70,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2025-08-01,2025-08-01,2025-09-01,validation,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,739,349,70,39,22,31,995144.70,1,21,17,1,26,34,26,28.6667,930475.93,0.314286,24,775104.93,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2025-09-01,2025-09-01,2025-10-01,validation,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,601,449,55,30,19,24,775104.93,1,18,14,1,31,26,34,30.3333,983943.47,0.345455,29,922147.67,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2025-10-01,2025-10-01,2025-11-01,validation,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,573,295,59,36,22,29,922147.67,1,21,17,1,24,31,26,27.0000,868837.03,0.372881,37,1189074.22,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2025-11-01,2025-11-01,2025-12-01,validation,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1603,1243,67,46,28,37,1189074.22,1,27,21,1,29,24,31,28.0000,897465.76,0.417910,30,991342.03,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2025-12-01,2025-12-01,2026-01-01,purge,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,728,533,61,36,22,30,991342.03,1,21,18,0,37,29,24,30.0000,962108.94,0.360656,21,661818.43,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2026-01-01,2026-01-01,2026-02-01,test,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,459,217,37,28,17,21,661818.43,1,16,13,1,30,37,29,32.0000,1034187.97,0.459459,28,860413.74,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2026-02-01,2026-02-01,2026-03-01,test,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,478,254,47,36,22,28,860413.74,1,21,18,1,21,30,37,29.3333,947411.56,0.468085,19,603484.02,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2026-03-01,2026-03-01,2026-04-01,test,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1124,666,40,26,15,19,603484.02,1,14,11,0,28,21,30,26.3333,837858.06,0.375000,37,1194656.55,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2026-04-01,2026-04-01,2026-05-01,test,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,917,694,69,39,27,37,1194656.55,1,26,22,1,19,28,21,22.6667,708572.06,0.391304,19,578261.20,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2026-05-01,2026-05-01,2026-06-01,test,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1231,734,49,33,16,19,578261.20,1,15,12,0,37,19,28,28.0000,886184.77,0.326531,26,843461.29,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-4-2026-06-01,2026-06-01,2026-07-01,test,4,Phone,phones,263.20,120.000,160000.000,3,6,4.80,1630,919,72,41,22,26,843461.29,1,21,18,1,19,37,19,25.0000,792133.92,0.305556,24,776573.71,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-5-2023-04-01,2023-04-01,2023-05-01,train,5,Touch_1122,electronics,23.70,0.200,40.000,3,6,4.80,1762,1128,84,52,32,110,308364.36,2,30,28,1,120,107,82,103.0000,298616.84,0.380952,155,452070.22,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-5-2023-05-01,2023-05-01,2023-06-01,train,5,Touch_1122,electronics,23.70,0.200,40.000,3,6,4.80,1805,1088,100,64,44,155,452070.22,3,41,40,1,110,120,107,112.3333,322944.20,0.440000,103,287174.91,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-5-2023-06-01,2023-06-01,2023-07-01,train,5,Touch_1122,electronics,23.70,0.200,40.000,3,6,4.80,1048,728,91,55,28,103,287174.91,2,26,23,0,155,110,120,128.3333,372418.40,0.307692,133,371711.45,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-5-2023-07-01,2023-07-01,2023-08-01,train,5,Touch_1122,electronics,23.70,0.200,40.000,3,6,4.80,1281,777,103,64,33,133,371711.45,3,30,28,1,103,155,110,122.6667,349203.17,0.320388,118,326080.33,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-5-2023-08-01,2023-08-01,2023-09-01,train,5,Touch_1122,electronics,23.70,0.200,40.000,3,6,4.80,1250,915,88,55,35,118,326080.33,3,32,28,1,133,103,155,130.3333,370318.86,0.397727,125,368153.63,STABLE,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-5-2023-09-01,2023-09-01,2023-10-01,train,5,Touch_1122,electronics,23.70,0.200,40.000,3,6,4.80,1504,1031,87,57,34,125,368153.63,2,32,29,1,118,133,103,118.0000,328322.23,0.390805,112,313321.93,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-5-2023-10-01,2023-10-01,2023-11-01,train,5,Touch_1122,electronics,23.70,0.200,40.000,3,6,4.80,1183,526,83,58,29,112,313321.93,2,27,24,1,125,118,133,125.3333,355315.14,0.349398,180,534843.24,UP,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
trend-5-2023-11-01,2023-11-01,2023-12-01,train,5,Touch_1122,electronics,23.70,0.200,40.000,3,6,4.80,1272,603,110,83,49,180,534843.24,4,45,42,1,112,125,118,118.3333,335851.96,0.445455,138,395868.74,DOWN,synthetic_simulation,synthetic_simulation,1,synthetic-demand-v1,20260730
